time,Ia,Ib,Ic,Vab,Vbc,Vca,Torque,Speed,Category
0.124,-19.23908002,-499.1662048,518.4052848,581.7155792,586.6109837,586.6227132,387.2438707,529.7162386,NOM
0.1245,-154.3484022,-396.4814713,550.8298735,581.7156601,586.6139944,586.6258107,431.2523139,534.6111836,NOM
0.125,-282.552573,-299.1879524,581.7405254,581.7157255,586.6176224,586.6285427,487.0146391,539.9270321,NOM
0.1255,-404.2068083,-207.1625066,611.3693149,581.7158993,586.6217509,586.6309214,552.5286513,545.9881701,NOM
0.126,-482.0858657,-86.30734969,568.3932154,586.6288152,586.6263286,580.886367,568.6449395,552.9013033,NOM
0.1265,-514.7787744,58.35273413,456.4260403,586.6286535,586.631239,580.8880145,542.3518507,560.0648124,NOM
0.127,-545.416766,195.4149695,350.0017965,586.6277268,586.6363674,580.8889495,536.2821417,566.6194425,NOM
0.1275,-574.2991087,325.2454151,249.0536936,586.6270767,586.6414106,580.888581,548.9554827,572.8483258,NOM
0.128,-601.7078959,448.2109031,153.4969928,586.6269755,586.6458522,580.8869885,578.4091641,579.3490235,NOM
0.1285,-627.8982236,564.6683184,63.22990525,586.6273611,586.6497688,580.884306,622.2635769,586.3129896,NOM
0.129,-581.5790204,637.2715441,-55.69252373,586.6283067,581.7681072,586.6532725,612.5856994,593.9003855,NOM
0.1295,-466.4211205,664.3826161,-197.9614956,586.6297827,581.7700206,586.6479293,555.7791924,601.4579944,NOM
0.13,-356.9320493,689.5336092,-332.60156,586.6317431,581.7704171,586.6409169,520.4283209,608.0178132,NOM
0.1305,-253.0667056,713.0435172,-459.9768116,586.6338409,581.7687635,586.6335809,505.0539126,613.8742049,NOM
0.131,-154.7576681,735.2165477,-580.4588796,586.6360021,581.7650734,586.6262118,507.6572347,619.6749854,NOM
0.1315,-61.91319212,756.3301465,-694.4169544,596.8332537,570.6381758,586.6191924,525.7986436,625.6259177,NOM
0.132,59.2735559,705.1226562,-764.3962121,596.8337843,570.6330136,586.6127116,503.6423645,631.9005317,NOM
0.1325,203.2423019,585.317591,-788.5598928,596.833705,570.6290234,586.6067485,445.623085,638.0032373,NOM
0.133,339.4645178,471.3782594,-810.8427773,596.8337707,570.6240814,586.6020412,405.639187,643.1727083,NOM
0.1335,468.3182338,363.2541448,-831.5723787,596.8336642,570.6186895,586.5982643,382.5468739,647.6507262,NOM
0.134,590.1891954,260.8711993,-851.0603947,596.8330976,570.6128674,586.5958289,374.646582,651.960631,NOM
0.1345,667.5604191,130.5223523,-798.0827714,602.1815408,570.6069846,581.7093877,344.5010469,656.2769389,NOM
0.135,698.479901,-22.06617933,-676.4137217,602.178461,570.6013464,581.7090761,293.098946,660.323966,NOM
0.1355,727.1674228,-166.6715542,-560.4958687,602.1732947,570.596335,581.7091728,255.4353895,663.6245484,NOM
0.136,753.9634387,-303.6807189,-450.2827197,602.1671366,570.5919501,581.708972,231.13865,666.3486029,NOM
0.1365,779.1896088,-433.4858413,-345.7037676,602.1601253,570.588474,581.708244,219.2077215,668.8645681,NOM
0.137,803.1469191,-556.4778261,-246.669093,602.1526058,581.6554652,570.5849994,218.0972786,671.3178348,NOM
0.1375,754.6082369,-635.0800568,-119.5281801,602.1448354,581.6525281,570.5846628,205.1828155,673.8315852,NOM
0.138,637.3592027,-667.2416158,29.88241303,602.136934,581.6504304,570.5861821,182.0194637,676.2556928,NOM
0.1385,525.8023169,-697.3746262,171.5723093,602.1298163,581.6502129,570.5870864,169.4440893,678.3327911,NOM
0.139,419.8720097,-725.8091465,305.9371368,602.1235525,581.6516067,570.5874859,166.8236639,680.1985578,NOM
0.1395,319.4782448,-752.8518403,433.3735954,602.1186546,581.6542925,570.5872248,172.9336035,682.0961915,NOM
0.14,191.0076005,-707.2837176,516.2761171,596.7914244,586.5700467,570.5864179,170.2595933,684.1261226,NOM
0.1405,40.36535269,-592.905306,552.5399533,596.7897735,586.5734822,570.5852023,160.3929203,686.1761845,NOM
0.141,-102.5803257,-484.1061279,586.6864536,596.7895008,586.5760582,570.5838721,160.5472338,688.0559886,NOM
0.1415,-238.226217,-380.8214183,619.0476352,596.7900328,586.5785313,570.582348,170.0431092,689.8946549,NOM
0.142,-366.9690247,-282.9617383,649.930763,596.7912995,586.5806455,570.5810431,187.6045313,691.9064303,NOM
0.1425,-489.1997292,-190.4225115,679.6222407,586.5425417,586.5824636,581.6484294,211.4480009,694.1835286,NOM
0.143,-567.2673692,-69.61988441,636.8872536,586.546672,586.5837673,581.6462214,222.2947054,696.7933105,NOM
0.1435,-598.9873114,73.46479203,525.5225194,586.5539002,586.5843675,581.644394,224.3987833,699.5699836,NOM
0.144,-628.985297,209.100443,419.884854,586.561841,586.5847658,581.6442028,237.4708929,702.2941231,NOM
0.1445,-657.5871091,337.6927161,319.894393,586.5702462,586.5849632,581.6456139,260.1095913,705.122044,NOM
0.145,-685.0931791,459.6463091,225.44687,586.5787908,586.5851171,581.6485466,290.3677913,708.2855784,NOM
0.1455,-640.2848118,537.2791367,103.0056752,586.5872336,580.8383767,586.5653606,300.718535,711.867302,NOM
0.146,-526.9858114,568.3345998,-41.34878839,586.5953309,580.8387784,586.5701419,295.9268331,715.6179515,NOM
0.1465,-419.545076,597.5838073,-178.0387314,586.6029757,580.8391961,586.574801,304.8124697,719.1924821,NOM
0.147,-317.8957884,625.3747151,-307.4789267,586.6096754,580.8391147,586.5801609,325.9390776,722.7826024,NOM
0.1475,-221.9450405,652.0302124,-430.0851718,586.6154415,580.838658,586.5859456,357.2661506,726.7064379,NOM
0.148,-131.5823251,677.849565,-546.26724,586.6197639,580.8379708,586.5921016,396.2405291,731.0771632,NOM
0.1485,-13.34306615,631.620561,-618.2774948,581.7386527,586.6101198,586.5983741,408.4010278,735.9738663,NOM
0.149,126.5353541,517.194896,-643.7302501,581.740595,586.6084549,586.6045908,400.3019877,741.0612263,NOM
0.1495,258.725877,408.8910589,-667.6169359,581.7409902,586.6057298,586.6107041,407.7733492,745.8917312,NOM
0.15,383.6577936,306.6454569,-690.3032505,581.7394903,586.6032351,586.6162573,428.971714,750.6903691,NOM
0.1505,501.7636666,210.3662752,-712.1299418,581.7362925,586.6011348,586.6211191,461.4259005,755.8348451,NOM
0.151,613.4712022,119.9411645,-733.4123667,570.6098409,586.5996153,596.8196343,502.130695,761.4485013,NOM
0.1515,680.9567815,2.005843054,-682.9626246,570.6063108,586.5985615,596.8212625,511.0368884,767.6150552,NOM
0.152,701.6779482,-136.9945623,-564.6833859,570.6045351,586.5977682,596.8216389,495.7009932,773.9369861,NOM
0.1525,720.9325774,-268.0712084,-452.861369,570.6027801,586.5975349,596.8216792,497.8099368,779.885894,NOM
0.153,739.1198052,-391.6738333,-347.445972,570.6010717,586.5979126,596.8212468,515.4069239,785.7151265,NOM
0.1535,756.6137042,-508.2590711,-248.3546331,570.5996749,586.5984687,596.8202575,545.8266584,791.8583695,NOM
0.154,702.2874928,-579.9385243,-122.3489685,570.5986588,581.7145213,602.1685413,539.646087,798.4569925,NOM
0.1545,580.1273153,-604.0302533,23.90293795,570.5981871,581.7153899,602.1654332,502.7377452,805.0581858,NOM
0.155,464.4162735,-626.154728,161.7384545,570.5984375,581.7156542,602.1606851,486.5508064,811.0001895,NOM
0.1555,355.148966,-646.7585066,291.6095406,570.5991808,581.7146574,602.1554812,489.723435,816.5654206,NOM
0.156,252.2828877,-666.2640438,413.9811561,570.6002962,581.7122786,602.1501264,510.0306258,822.2920508,NOM
0.1565,155.7423664,-685.0623999,529.3200335,581.6708781,570.5870619,602.1449292,544.4992067,828.3764726,NOM
0.157,32.42008896,-632.0568799,599.636791,581.670793,570.5840898,602.1399828,539.5278427,834.9744288,NOM
0.1575,-110.7646599,-511.2971633,622.0618232,581.6703076,570.5824193,602.1352956,501.2086277,841.5973779,NOM
0.158,-245.5551921,-397.0204355,642.5756277,581.6703262,570.5802197,602.1314308,484.2932813,847.5273472,NOM
0.1585,-372.4112019,-289.234773,661.645975,581.670496,570.577453,602.1285912,487.1733507,853.0562117,NOM
0.159,-491.8086017,-187.9072836,679.7158852,581.6704898,570.574361,602.1266128,507.3508335,858.7470577,NOM
0.1595,-565.6763941,-60.06727132,625.7436654,586.5816085,570.5711222,596.8018537,490.1798271,864.7967497,NOM
0.16,-590.9971664,87.13985972,503.8573066,586.5795864,570.5680461,596.8018342,439.5658131,870.7445467,NOM
0.1605,-614.0568241,225.7814878,388.2753364,586.5756855,570.5655181,596.802089,410.0954338,875.8651085,NOM
0.161,-635.3443485,356.3060996,279.0382489,586.5708678,570.5635171,596.8018191,400.7190712,880.4341568,NOM
0.1615,-655.325458,479.1827275,176.1427305,586.5653807,570.5620545,596.8007937,409.4155492,885.0173611,NOM
0.162,-674.4332,594.889844,79.54335598,586.5594685,581.6306347,586.5494755,433.3280544,889.8241816,NOM
0.1625,-621.6300977,665.2630331,-43.63293536,586.5532796,581.6288857,586.5484776,424.827917,895.0241693,NOM
0.163,-501.0792233,687.1233176,-186.0440942,586.546902,581.6274493,586.5488736,388.1375257,900.2133629,NOM
0.1635,-386.930077,707.0516456,-320.1215687,586.5410806,581.6273347,586.5488119,369.4063993,904.7710012,NOM
0.164,-279.2044055,725.5334295,-446.329024,586.536132,581.6282428,586.548103,367.2676847,908.9366805,NOM
0.1645,-177.8787988,743.0279371,-565.1491383,586.5321696,581.6298521,586.546826,379.4310234,913.183912,NOM
0.165,-50.17709075,688.5296874,-638.3525966,580.7822006,586.5437899,586.5450791,366.5063617,917.6752506,NOM
0.1655,96.39327864,566.2539252,-662.6472039,580.7810636,586.5450056,586.5431303,331.3128424,922.0975477,NOM
0.166,234.5240986,450.320708,-684.8448066,580.7809408,586.5449938,586.5413507,311.865976,925.9498958,NOM
0.1665,364.678866,340.7608322,-705.4396982,580.7810986,586.54452,586.5397287,307.3082405,929.4371022,NOM
0.167,487.3404693,237.5587463,-724.8992156,580.781408,586.5436688,586.5382737,315.8000568,932.963798,NOM
0.1675,603.0018381,140.6579311,-743.6597692,580.781742,586.5424473,586.5372237,334.6622195,936.680629,NOM
0.168,673.3683062,17.33490037,-690.7032066,586.5545003,586.5409556,581.6514247,332.2605144,940.7003921,NOM
0.1685,695.0287151,-124.7716736,-570.2570415,586.5536025,586.5393827,581.6513564,312.9694651,944.7532679,NOM
0.169,715.0176307,-258.6472406,-456.3703901,586.5513667,586.5380052,581.6514858,307.6775684,948.4488494,NOM
0.1695,733.8280567,-384.785437,-349.0426197,586.5487993,586.536723,581.6513448,314.9593231,951.9803613,NOM
0.17,751.9211776,-503.6962545,-248.2249231,586.5460116,586.5356554,581.6509458,332.4539804,955.6822523,NOM
0.1705,698.3081492,-577.0442885,-121.2638606,586.5431604,580.787981,586.5623053,329.1396591,959.6679149,NOM
0.171,577.263368,-601.3349214,24.07155336,586.5404939,580.7879805,586.5605341,309.3317398,963.6748582,NOM
0.1715,462.814922,-623.7987267,160.9838047,586.5383041,580.7882676,586.5575894,304.9038009,967.321054,NOM
0.172,354.9753878,-644.9515932,289.9762053,586.536518,580.7882548,586.5544133,314.5551903,970.8158563,NOM
0.1725,253.7063507,-665.2763032,411.5699525,586.5349848,580.7879972,586.5513064,335.9688024,974.5175655,NOM
0.173,158.9264168,-685.2208342,526.2944174,586.5339588,580.7875694,586.5483338,365.969099,978.5588115,NOM
0.1735,38.03025311,-633.7911639,595.7609108,581.648204,586.5596312,586.5456532,371.6159486,983.028247,NOM
0.174,-101.082748,-515.2818506,616.3645986,581.6481557,586.558162,586.5434239,359.4867532,987.6162079,NOM
0.1745,-231.9002588,-403.6586553,635.5589141,581.6482869,586.5556923,586.5418493,363.9941065,991.9139071,NOM
0.175,-354.9621112,-298.9137145,653.8758257,581.6481579,586.5533537,586.5406521,382.9440388,996.1591967,NOM
0.1755,-470.8257324,-200.9844943,671.8102267,581.6478337,586.5512584,586.5399189,413.1553053,1000.729864,NOM
0.176,-541.063677,-77.35472322,618.4184002,586.5594114,586.5495884,580.7925372,414.091968,1005.747226,NOM
0.1765,-561.9808864,63.91416095,498.0667255,586.5580829,586.5485129,580.7928502,392.2821871,1010.842838,NOM
0.177,-581.2673818,196.5559103,384.7114715,586.5557905,586.5482518,580.7932868,390.3840041,1015.50325,NOM
0.1775,-599.4991277,321.1208972,278.3782305,586.5535984,586.5485548,580.7931858,406.3116495,1020.005117,NOM
0.178,-617.215013,438.1826085,179.0324046,586.5518503,586.5490262,580.7925644,436.8655989,1024.815828,NOM
0.1785,-634.9117292,548.3251584,86.58657083,586.5505588,586.5498319,580.7914939,477.9146231,1030.097511,NOM
0.179,-581.6588689,613.0581269,-31.39925796,586.5498679,581.6654187,586.5624493,485.2008918,1035.956326,NOM
0.1795,-461.8702554,628.5524391,-166.6821837,586.5498636,581.6661961,586.5598832,467.0222189,1041.964585,NOM
0.18,-349.4385467,642.7905107,-293.3519641,586.5506553,581.6664498,586.5562062,469.3957354,1047.554174,NOM
0.1805,-244.3818848,656.3807688,-411.998884,586.5517986,581.6656423,586.5526519,489.5141889,1053.019958,NOM
0.181,-146.6522683,669.8915205,-523.2392522,586.5532098,581.6637906,586.5494184,523.4501991,1058.848405,NOM
0.1815,-56.14311026,683.8448695,-627.7017592,596.7509043,570.5400389,586.5467696,566.3501056,1065.187684,NOM
0.182,59.48766153,627.3469351,-686.8345966,596.7510244,570.5385173,586.5446795,572.4959803,1072.121332,NOM
0.1825,191.7770732,504.8876274,-696.6647006,596.7507308,570.5390343,586.5428583,551.7502405,1079.181643,NOM
0.183,315.242353,390.2963731,-705.5387262,596.7508398,570.5395386,586.5421097,551.9998073,1085.77476,NOM
0.1835,430.52683,283.5941931,-714.1210231,596.7510906,570.5404467,586.541898,570.0849424,1092.210177,NOM
0.184,538.3053447,184.7268211,-723.0321658,596.751279,570.5416375,586.5424285,601.635704,1098.986606,NOM
0.1845,599.9746764,61.50742423,-661.4821006,602.1006226,570.5432785,581.6577972,593.0793524,1106.245909,NOM
0.185,611.4404074,-77.3411721,-534.0992353,602.0994558,570.5454599,581.6586711,553.2568451,1113.483242,NOM
0.1855,621.4200982,-206.7061513,-414.7139469,602.0969937,570.5483325,581.6589529,539.0029431,1120.005654,NOM
0.186,630.6574876,-327.2395574,-303.4179302,602.0943503,570.5514067,581.6579221,547.8481465,1126.171137,NOM
0.1865,639.8533179,-439.6363932,-200.2169247,602.0916787,570.5545707,581.6554278,575.8397165,1132.594645,NOM
0.187,649.6522443,-544.6158341,-105.0364102,602.0892692,581.6277927,570.5311739,617.7748792,1139.48997,NOM
0.1875,589.3049078,-603.4981834,14.19327561,602.087164,581.629026,570.5278155,616.1939343,1146.999938,NOM
0.188,463.528383,-612.0237908,148.4954079,602.0851362,581.6292757,570.5258814,581.1553453,1154.574043,NOM
0.1885,346.0705696,-619.3217994,273.2512298,602.0840796,581.6294103,570.5233267,573.168749,1161.469972,NOM
0.189,237.0251916,-626.1880898,389.1628982,602.0837039,581.6290626,570.520566,588.9948948,1168.070694,NOM
0.1895,136.3897129,-633.3700184,496.9803055,602.0841092,581.6279384,570.5177124,623.8617959,1175.02161,NOM
0.19,12.27282674,-570.2263241,557.9534974,596.760504,586.5365502,570.5150845,612.8167194,1182.530654,NOM
0.1905,-126.0627403,-441.6213111,567.6840514,596.7615507,586.5325058,570.512984,564.3801853,1190.021289,NOM
0.191,-254.3753911,-321.2970992,575.6724903,596.762146,586.5264578,570.5118075,546.0167932,1196.659526,NOM
0.1915,-373.3582287,-209.4226504,582.7808791,596.7614163,586.5195744,570.5112284,555.0758066,1202.855221,NOM
0.192,-483.7649289,-106.0609942,589.825923,596.759123,586.5120976,570.5114287,587.1527254,1209.338378,NOM
0.1925,-586.386404,-11.17255927,597.5589632,586.5075655,586.5045837,581.5826078,636.3698297,1216.36792,NOM
0.193,-642.3900395,107.0268972,535.3631423,586.5038914,586.497178,581.5820895,638.5615598,1224.122129,NOM
0.1935,-647.2058584,239.0254273,408.1804311,586.5012143,586.4899332,581.5813988,603.3082308,1232.004579,NOM
0.194,-650.7403576,361.0973838,289.6429737,586.4976876,586.4839219,581.5814083,595.9391702,1239.185335,NOM
0.1945,-653.8941538,473.9939234,179.9002303,586.493576,586.4792625,581.5817072,612.9699116,1246.054448,NOM
0.195,-657.516534,578.5299512,78.98658271,586.4891325,586.476079,581.5819243,649.1963448,1253.293095,NOM
0.1955,-591.0979807,635.7954741,-44.6974934,586.4847128,580.7259538,586.4925892,639.6008854,1261.109594,NOM
0.196,-459.7329568,641.0760135,-181.3430567,586.4807099,580.7254748,586.4909957,592.3225952,1268.925903,NOM
0.1965,-337.034206,644.6561296,-307.6219236,586.4776554,580.7256947,586.4877426,573.4734887,1275.904169,NOM
0.197,-223.2176827,647.4986525,-424.2809699,586.4752937,580.7256644,586.4838789,580.4318446,1282.432346,NOM
0.1975,-118.3747849,650.5182936,-532.1435088,586.4738579,580.7251021,586.4795122,608.6351336,1289.21309,NOM
0.198,-22.47493296,654.5588618,-632.0839288,586.4729124,580.7238004,586.4750457,651.8944582,1296.484333,NOM
0.1985,95.99489576,589.1259151,-685.1208108,581.5868588,586.493219,586.4707134,650.2515037,1304.39854,NOM
0.199,226.9918354,459.3852618,-686.3770972,581.5872154,586.4892413,586.4668959,613.5719909,1312.382773,NOM
0.1995,347.7590415,338.8071942,-686.5662357,581.5874342,586.4833936,586.464126,603.0294475,1319.660958,NOM
0.2,459.1342146,227.560294,-686.6945086,581.5868206,586.4770014,586.462141,615.0845633,1326.603991,NOM
0.2005,562.0317334,125.6758096,-687.707543,581.5852295,586.4704036,586.4610208,644.2906045,1333.846736,NOM
0.201,657.416111,33.05318469,-690.4692956,570.4629816,586.4640204,596.6582382,683.6423691,1341.572778,NOM
0.2015,706.2588238,-81.74184612,-624.5169777,570.4614897,586.457919,596.6569491,678.6762438,1349.870694,NOM
0.202,703.5405387,-208.4380724,-495.1024663,570.4616073,586.4520603,596.6559931,641.6585409,1358.169651,NOM
0.2025,700.4453252,-324.8986597,-375.5466655,570.4616572,586.4473243,596.6561834,629.930827,1365.762004,NOM
0.203,698.0510897,-432.085472,-265.9656177,570.4616138,586.4439312,596.6572069,639.1492853,1373.022866,NOM
0.2035,697.3573166,-531.0388886,-166.3184279,570.4617284,586.4415586,596.6587921,663.01398,1380.544515,NOM
0.204,628.0416477,-582.6992386,-45.34240914,570.4620765,581.5544,602.0097349,642.0741776,1388.475841,NOM
0.2045,495.5409323,-581.9503405,86.40940815,570.4629062,581.5542411,602.011023,588.4390791,1396.244408,NOM
0.205,373.1546955,-580.4180331,207.2633376,570.4645456,581.5543925,602.0114463,566.5990048,1403.105129,NOM
0.2055,261.0701066,-579.2918703,318.2217638,570.4665795,581.5541648,602.0120079,572.5929069,1409.509832,NOM
0.206,159.2969851,-579.6771228,420.3801378,570.4688155,581.5534306,602.0128738,600.1194219,1416.175682,NOM
0.2065,67.67672293,-582.5681791,514.8914562,581.5425658,570.4323603,602.0141872,640.9896201,1423.336051,NOM
0.207,-45.02639461,-517.6464823,562.6728769,581.543095,570.4326656,602.0157507,635.2370055,1431.112586,NOM
0.2075,-168.0887817,-390.4026714,558.4914531,581.5429094,570.4350881,602.0172116,597.4754855,1438.899874,NOM
0.208,-280.4682832,-273.9513922,554.4196754,581.5429908,570.4379927,602.0192172,592.5770716,1445.957937,NOM
0.2085,-383.3161007,-168.3938501,551.7099509,581.5430911,570.4413198,602.0216732,614.5010969,1452.766297,NOM
0.209,-477.8725063,-73.63324519,551.5057515,581.5430583,570.4452141,602.0241248,654.9475901,1460.032317,NOM
0.2095,-525.0407787,41.40300616,483.6377726,586.4531748,570.4496642,596.7016788,645.3782253,1467.94102,NOM
0.21,-519.513035,165.7232684,353.7897666,586.4519918,570.4547624,596.7035906,600.0642994,1475.845823,NOM
0.2105,-513.7882448,278.7231405,235.0651043,586.4498806,570.4606509,596.704431,592.2674635,1482.910996,NOM
0.211,-509.2445422,381.5990761,127.6454662,586.4479684,570.4666968,596.7034552,615.9308345,1489.669574,NOM
0.2115,-507.1474815,475.6561681,31.49131347,586.4466331,570.472417,596.7006421,662.4168654,1496.934352,NOM
